survey_id,employee_id,department,level,survey_date,survey_quarter,engagement_score,manager_score,growth_score,worklife_score,belonging_score,overall_score,free_text_comment
SRV-03-EMP-03858,EMP-03858,Operations,IC2,2025-09-15,Q3 2025,3,4,4,4,3,3.6,
SRV-03-EMP-00577,EMP-00577,Operations,IC1,2025-09-15,Q3 2025,4,4,4,4,4,4.0,
SRV-03-EMP-04346,EMP-04346,Finance,IC1,2025-09-15,Q3 2025,5,4,4,5,5,4.6,The new tools and processes have made my job easier.
SRV-03-EMP-00403,EMP-00403,Product,IC2,2025-09-15,Q3 2025,4,4,3,3,3,3.4,
SRV-03-EMP-01758,EMP-01758,Product,Senior,2025-09-15,Q3 2025,5,5,5,5,5,5.0,Strong alignment between team goals and company mission.
SRV-03-EMP-02785,EMP-02785,Marketing,IC2,2025-09-15,Q3 2025,4,3,3,3,3,3.2,Things are okay. Nothing major to report.
SRV-03-EMP-03805,EMP-03805,Product,Manager,2025-09-15,Q3 2025,4,4,3,4,3,3.6,Some processes could be streamlined.
SRV-03-EMP-03462,EMP-03462,Product,Manager,2025-09-15,Q3 2025,4,2,3,3,3,3.0,The office setup is adequate for my needs.
SRV-03-EMP-00314,EMP-00314,Sales,IC2,2025-09-15,Q3 2025,4,4,3,4,4,3.8,Benefits are competitive but not exceptional.
SRV-03-EMP-00230,EMP-00230,Operations,IC1,2025-09-15,Q3 2025,4,4,3,4,3,3.6,Some processes could be streamlined.
SRV-03-EMP-00569,EMP-00569,Finance,IC2,2025-09-15,Q3 2025,3,4,3,3,3,3.2,
SRV-03-EMP-01659,EMP-01659,Engineering,IC2,2025-09-15,Q3 2025,3,4,3,4,4,3.6,Meetings take up too much time some weeks.
SRV-03-EMP-03408,EMP-03408,Engineering,IC1,2025-09-15,Q3 2025,5,5,4,5,4,4.6,Really enjoy working with my team. Great collaboration.
SRV-03-EMP-04840,EMP-04840,Operations,Senior,2025-09-15,Q3 2025,3,4,3,3,4,3.4,Would appreciate more clarity on career progression.
SRV-03-EMP-02968,EMP-02968,Sales,IC2,2025-09-15,Q3 2025,4,4,4,4,4,4.0,Excellent mentorship opportunities within the department.
SRV-03-EMP-00855,EMP-00855,Finance,Senior,2025-09-15,Q3 2025,5,4,4,4,5,4.4,
SRV-03-EMP-02555,EMP-02555,Customer Success,IC1,2025-09-15,Q3 2025,4,4,3,4,3,3.6,Overall satisfied but see room for improvement.
SRV-03-EMP-04288,EMP-04288,Engineering,Senior,2025-09-15,Q3 2025,4,4,4,3,3,3.6,Benefits are competitive but not exceptional.
SRV-03-EMP-00401,EMP-00401,Marketing,IC1,2025-09-15,Q3 2025,3,3,4,3,4,3.4,Things are okay. Nothing major to report.
SRV-03-EMP-01887,EMP-01887,Product,IC1,2025-09-15,Q3 2025,4,5,4,5,5,4.6,I feel valued and my contributions are recognized.
SRV-03-EMP-01026,EMP-01026,Operations,IC1,2025-09-15,Q3 2025,3,4,3,4,4,3.6,Would appreciate more clarity on career progression.
SRV-03-EMP-03059,EMP-03059,Sales,IC1,2025-09-15,Q3 2025,4,4,4,4,5,4.2,Really enjoy working with my team. Great collaboration.
SRV-03-EMP-01425,EMP-01425,Sales,IC1,2025-09-15,Q3 2025,3,4,4,2,4,3.4,Would appreciate more clarity on career progression.
SRV-03-EMP-01203,EMP-01203,Finance,IC2,2025-09-15,Q3 2025,5,4,4,4,5,4.4,Strong alignment between team goals and company mission.
SRV-03-EMP-00257,EMP-00257,Marketing,Senior,2025-09-15,Q3 2025,5,5,5,4,5,4.8,
SRV-03-EMP-03416,EMP-03416,Engineering,IC1,2025-09-15,Q3 2025,5,5,5,5,5,5.0,
SRV-03-EMP-00161,EMP-00161,Product,IC2,2025-09-15,Q3 2025,4,5,3,4,4,4.0,
SRV-03-EMP-04267,EMP-04267,HR,Senior,2025-09-15,Q3 2025,4,5,5,4,5,4.6,My manager supports my growth and gives clear feedback.
SRV-03-EMP-01448,EMP-01448,Marketing,IC1,2025-09-15,Q3 2025,3,4,4,4,3,3.6,
SRV-03-EMP-03875,EMP-03875,Product,IC1,2025-09-15,Q3 2025,4,4,3,4,4,3.8,Training opportunities exist but are hard to find time for.
SRV-03-EMP-03332,EMP-03332,Customer Success,IC2,2025-09-15,Q3 2025,3,3,3,3,3,3.0,
SRV-03-EMP-04307,EMP-04307,Product,IC2,2025-09-15,Q3 2025,3,3,2,4,3,3.0,Benefits are competitive but not exceptional.
SRV-03-EMP-03014,EMP-03014,Sales,Manager,2025-09-15,Q3 2025,4,5,4,4,4,4.2,
SRV-03-EMP-02609,EMP-02609,Operations,IC2,2025-09-15,Q3 2025,4,4,3,3,4,3.6,Things are okay. Nothing major to report.
SRV-03-EMP-03603,EMP-03603,Operations,Manager,2025-09-15,Q3 2025,3,3,4,3,3,3.2,Overall satisfied but see room for improvement.
SRV-03-EMP-02290,EMP-02290,Engineering,IC2,2025-09-15,Q3 2025,3,3,3,3,2,2.8,Compensation does not match market rates for my role.
SRV-03-EMP-02017,EMP-02017,Marketing,Manager,2025-09-15,Q3 2025,4,4,5,4,4,4.2,Company culture is supportive and inclusive.
SRV-03-EMP-04213,EMP-04213,Engineering,Manager,2025-09-15,Q3 2025,5,5,5,5,5,5.0,Really enjoy working with my team. Great collaboration.
SRV-03-EMP-04732,EMP-04732,Engineering,Senior,2025-09-15,Q3 2025,4,4,4,4,3,3.8,Things are okay. Nothing major to report.
SRV-03-EMP-03445,EMP-03445,Product,IC2,2025-09-15,Q3 2025,5,4,4,4,4,4.2,Really enjoy working with my team. Great collaboration.
SRV-03-EMP-03836,EMP-03836,Product,Senior,2025-09-15,Q3 2025,3,3,2,3,3,2.8,Recent organizational changes have created confusion.
SRV-03-EMP-01621,EMP-01621,Engineering,Senior,2025-09-15,Q3 2025,4,4,4,4,4,4.0,
SRV-03-EMP-01109,EMP-01109,Marketing,IC1,2025-09-15,Q3 2025,4,4,4,4,4,4.0,Good opportunities for learning and development here.
SRV-03-EMP-01520,EMP-01520,Product,IC1,2025-09-15,Q3 2025,5,4,4,4,5,4.4,Excellent mentorship opportunities within the department.
SRV-03-EMP-01118,EMP-01118,Product,IC1,2025-09-15,Q3 2025,3,4,4,4,3,3.6,Communication between teams could improve.
SRV-03-EMP-04659,EMP-04659,Operations,IC1,2025-09-15,Q3 2025,4,3,3,3,4,3.4,Overall satisfied but see room for improvement.
SRV-03-EMP-02908,EMP-02908,Product,Senior,2025-09-15,Q3 2025,3,5,4,4,4,4.0,
SRV-03-EMP-04761,EMP-04761,Operations,IC1,2025-09-15,Q3 2025,3,3,2,3,3,2.8,Career growth feels stagnant. No clear path forward.
SRV-03-EMP-00145,EMP-00145,Engineering,IC1,2025-09-15,Q3 2025,4,5,4,5,5,4.6,Good opportunities for learning and development here.
SRV-03-EMP-03056,EMP-03056,Finance,IC2,2025-09-15,Q3 2025,3,3,3,3,3,3.0,Communication between teams could improve.
SRV-03-EMP-01549,EMP-01549,Engineering,Senior,2025-09-15,Q3 2025,5,5,5,5,5,5.0,
SRV-03-EMP-02116,EMP-02116,HR,IC1,2025-09-15,Q3 2025,4,5,4,5,4,4.4,
SRV-03-EMP-00377,EMP-00377,Engineering,IC2,2025-09-15,Q3 2025,4,5,5,5,5,4.8,
SRV-03-EMP-04838,EMP-04838,Operations,IC2,2025-09-15,Q3 2025,5,4,5,4,5,4.6,
SRV-03-EMP-03884,EMP-03884,Marketing,Senior,2025-09-15,Q3 2025,4,4,4,3,4,3.8,Overall satisfied but see room for improvement.
SRV-03-EMP-04370,EMP-04370,Engineering,IC1,2025-09-15,Q3 2025,5,5,5,5,4,4.8,Excellent mentorship opportunities within the department.
SRV-03-EMP-02314,EMP-02314,Customer Success,IC1,2025-09-15,Q3 2025,4,4,3,4,4,3.8,Communication between teams could improve.
SRV-03-EMP-01873,EMP-01873,Engineering,IC1,2025-09-15,Q3 2025,3,3,3,2,3,2.8,Recent organizational changes have created confusion.
SRV-03-EMP-00368,EMP-00368,Finance,Senior,2025-09-15,Q3 2025,3,4,3,3,4,3.4,Communication between teams could improve.
SRV-03-EMP-02373,EMP-02373,Product,IC1,2025-09-15,Q3 2025,5,5,4,5,5,4.8,Company culture is supportive and inclusive.
SRV-03-EMP-01080,EMP-01080,Engineering,IC1,2025-09-15,Q3 2025,4,5,4,5,5,4.6,I feel valued and my contributions are recognized.
SRV-03-EMP-03589,EMP-03589,Product,IC1,2025-09-15,Q3 2025,3,4,3,3,4,3.4,Workload is manageable but could be better distributed.
SRV-03-EMP-00978,EMP-00978,Engineering,IC1,2025-09-15,Q3 2025,4,4,3,3,4,3.6,Communication between teams could improve.
SRV-03-EMP-04049,EMP-04049,Engineering,IC1,2025-09-15,Q3 2025,4,5,4,4,4,4.2,The new tools and processes have made my job easier.
SRV-03-EMP-01366,EMP-01366,Sales,Manager,2025-09-15,Q3 2025,4,4,3,4,4,3.8,Some processes could be streamlined.
SRV-03-EMP-04282,EMP-04282,Engineering,IC1,2025-09-15,Q3 2025,4,4,4,4,5,4.2,
SRV-03-EMP-01461,EMP-01461,Engineering,Senior,2025-09-15,Q3 2025,4,4,3,4,4,3.8,Benefits are competitive but not exceptional.
SRV-03-EMP-00055,EMP-00055,Customer Success,IC1,2025-09-15,Q3 2025,3,3,3,3,3,3.0,Would appreciate more clarity on career progression.
SRV-03-EMP-02792,EMP-02792,Product,Manager,2025-09-15,Q3 2025,4,5,3,4,4,4.0,Company culture is supportive and inclusive.
SRV-03-EMP-01330,EMP-01330,HR,IC2,2025-09-15,Q3 2025,3,3,4,4,3,3.4,Training opportunities exist but are hard to find time for.
SRV-03-EMP-03741,EMP-03741,Product,IC1,2025-09-15,Q3 2025,4,5,4,5,5,4.6,
SRV-03-EMP-03917,EMP-03917,Operations,IC1,2025-09-15,Q3 2025,3,4,3,4,3,3.4,
SRV-03-EMP-04856,EMP-04856,Finance,Senior,2025-09-15,Q3 2025,5,4,5,4,4,4.4,I feel valued and my contributions are recognized.
SRV-03-EMP-01177,EMP-01177,Finance,Manager,2025-09-15,Q3 2025,4,4,4,4,4,4.0,Good opportunities for learning and development here.
SRV-03-EMP-02488,EMP-02488,Engineering,Senior,2025-09-15,Q3 2025,4,4,4,4,4,4.0,I feel empowered to make decisions in my role.
SRV-03-EMP-03175,EMP-03175,Operations,IC1,2025-09-15,Q3 2025,3,4,3,3,3,3.2,Workload is manageable but could be better distributed.
SRV-03-EMP-02408,EMP-02408,Operations,IC1,2025-09-15,Q3 2025,4,5,4,4,5,4.4,The work-life balance has improved significantly this quarter.
SRV-03-EMP-02656,EMP-02656,Product,IC2,2025-09-15,Q3 2025,4,4,3,4,4,3.8,Benefits are competitive but not exceptional.
SRV-03-EMP-02689,EMP-02689,Engineering,IC1,2025-09-15,Q3 2025,4,5,4,5,5,4.6,
SRV-03-EMP-03009,EMP-03009,Sales,Manager,2025-09-15,Q3 2025,4,4,4,4,4,4.0,Strong alignment between team goals and company mission.
SRV-03-EMP-00844,EMP-00844,Engineering,IC2,2025-09-15,Q3 2025,4,4,4,4,4,4.0,The new tools and processes have made my job easier.
SRV-03-EMP-03467,EMP-03467,Marketing,IC2,2025-09-15,Q3 2025,4,4,4,3,4,3.8,Overall satisfied but see room for improvement.
SRV-03-EMP-00469,EMP-00469,Sales,IC1,2025-09-15,Q3 2025,5,5,5,5,5,5.0,Good opportunities for learning and development here.
SRV-03-EMP-03185,EMP-03185,HR,IC2,2025-09-15,Q3 2025,4,4,4,4,4,4.0,Company culture is supportive and inclusive.
SRV-03-EMP-03216,EMP-03216,Product,IC1,2025-09-15,Q3 2025,4,4,4,4,4,4.0,
SRV-03-EMP-04682,EMP-04682,Sales,IC1,2025-09-15,Q3 2025,3,4,4,4,4,3.8,Benefits are competitive but not exceptional.
SRV-03-EMP-04281,EMP-04281,HR,IC1,2025-09-15,Q3 2025,4,5,4,5,5,4.6,
SRV-03-EMP-01601,EMP-01601,Operations,IC1,2025-09-15,Q3 2025,3,4,3,3,4,3.4,Benefits are competitive but not exceptional.
SRV-03-EMP-02736,EMP-02736,Sales,Senior,2025-09-15,Q3 2025,4,5,5,3,4,4.2,Strong alignment between team goals and company mission.
SRV-03-EMP-04293,EMP-04293,Customer Success,IC2,2025-09-15,Q3 2025,3,3,3,4,4,3.4,Workload is manageable but could be better distributed.
SRV-03-EMP-02713,EMP-02713,Customer Success,IC1,2025-09-15,Q3 2025,4,4,4,3,4,3.8,Communication between teams could improve.
SRV-03-EMP-03178,EMP-03178,Engineering,IC1,2025-09-15,Q3 2025,3,3,3,3,3,3.0,Workload is manageable but could be better distributed.
SRV-03-EMP-01193,EMP-01193,Sales,IC2,2025-09-15,Q3 2025,5,4,4,4,4,4.2,The work-life balance has improved significantly this quarter.
SRV-03-EMP-00981,EMP-00981,Operations,Senior,2025-09-15,Q3 2025,4,5,5,4,4,4.4,Excellent mentorship opportunities within the department.
SRV-03-EMP-03726,EMP-03726,Product,Manager,2025-09-15,Q3 2025,4,4,4,4,4,4.0,My manager supports my growth and gives clear feedback.
SRV-03-EMP-01967,EMP-01967,Operations,IC2,2025-09-15,Q3 2025,3,3,3,4,4,3.4,
SRV-03-EMP-00736,EMP-00736,Finance,Senior,2025-09-15,Q3 2025,4,3,5,3,4,3.8,
SRV-03-EMP-03859,EMP-03859,Engineering,Senior,2025-09-15,Q3 2025,4,5,5,4,5,4.6,The new tools and processes have made my job easier.
SRV-03-EMP-00813,EMP-00813,Marketing,IC2,2025-09-15,Q3 2025,4,4,3,3,4,3.6,
SRV-03-EMP-00191,EMP-00191,Engineering,IC1,2025-09-15,Q3 2025,5,5,5,5,5,5.0,
SRV-03-EMP-01420,EMP-01420,Customer Success,IC2,2025-09-15,Q3 2025,4,5,4,5,4,4.4,The new tools and processes have made my job easier.
SRV-03-EMP-02761,EMP-02761,Operations,IC1,2025-09-15,Q3 2025,3,3,2,3,3,2.8,Compensation does not match market rates for my role.
SRV-03-EMP-03520,EMP-03520,Product,IC1,2025-09-15,Q3 2025,4,4,4,4,4,4.0,Excellent mentorship opportunities within the department.
SRV-03-EMP-03103,EMP-03103,Engineering,Senior,2025-09-15,Q3 2025,4,3,3,3,4,3.4,
SRV-03-EMP-00102,EMP-00102,Sales,IC1,2025-09-15,Q3 2025,3,3,3,3,4,3.2,Workload is manageable but could be better distributed.
SRV-03-EMP-02322,EMP-02322,Engineering,IC1,2025-09-15,Q3 2025,4,4,3,3,4,3.6,
SRV-03-EMP-04195,EMP-04195,HR,IC2,2025-09-15,Q3 2025,4,4,4,4,4,4.0,Company culture is supportive and inclusive.
SRV-03-EMP-01546,EMP-01546,Engineering,IC2,2025-09-15,Q3 2025,4,4,3,5,4,4.0,Strong alignment between team goals and company mission.
SRV-03-EMP-01110,EMP-01110,Product,IC2,2025-09-15,Q3 2025,3,3,3,3,4,3.2,Things are okay. Nothing major to report.
SRV-03-EMP-01595,EMP-01595,Engineering,Manager,2025-09-15,Q3 2025,4,5,5,4,4,4.4,My manager supports my growth and gives clear feedback.
SRV-03-EMP-04060,EMP-04060,Customer Success,IC2,2025-09-15,Q3 2025,4,4,4,3,4,3.8,
SRV-03-EMP-03985,EMP-03985,Product,IC2,2025-09-15,Q3 2025,4,4,4,5,4,4.2,Excellent mentorship opportunities within the department.
SRV-03-EMP-03690,EMP-03690,Operations,IC1,2025-09-15,Q3 2025,3,4,3,3,4,3.4,Things are okay. Nothing major to report.
SRV-03-EMP-00188,EMP-00188,Sales,Manager,2025-09-15,Q3 2025,4,4,5,3,4,4.0,Really enjoy working with my team. Great collaboration.
SRV-03-EMP-01640,EMP-01640,HR,IC1,2025-09-15,Q3 2025,3,3,3,3,4,3.2,Some processes could be streamlined.
SRV-03-EMP-01481,EMP-01481,Sales,IC2,2025-09-15,Q3 2025,3,3,3,3,3,3.0,Meetings take up too much time some weeks.
SRV-03-EMP-00822,EMP-00822,Engineering,IC1,2025-09-15,Q3 2025,4,4,4,5,4,4.2,
SRV-03-EMP-04341,EMP-04341,Sales,Manager,2025-09-15,Q3 2025,5,4,4,5,4,4.4,The new tools and processes have made my job easier.
SRV-03-EMP-01266,EMP-01266,Sales,Manager,2025-09-15,Q3 2025,4,4,4,3,4,3.8,Meetings take up too much time some weeks.
SRV-03-EMP-00323,EMP-00323,Engineering,IC2,2025-09-15,Q3 2025,3,4,3,3,3,3.2,Workload is manageable but could be better distributed.
SRV-03-EMP-02698,EMP-02698,Engineering,IC1,2025-09-15,Q3 2025,5,5,4,5,5,4.8,The new tools and processes have made my job easier.
SRV-03-EMP-03994,EMP-03994,Engineering,IC1,2025-09-15,Q3 2025,3,3,4,3,4,3.4,Some processes could be streamlined.
SRV-03-EMP-03830,EMP-03830,Engineering,IC1,2025-09-15,Q3 2025,4,4,3,4,4,3.8,The office setup is adequate for my needs.
SRV-03-EMP-02013,EMP-02013,Product,Senior,2025-09-15,Q3 2025,4,5,4,4,5,4.4,The work-life balance has improved significantly this quarter.
SRV-03-EMP-00259,EMP-00259,Marketing,IC2,2025-09-15,Q3 2025,4,4,3,4,4,3.8,Overall satisfied but see room for improvement.
SRV-03-EMP-03339,EMP-03339,HR,IC2,2025-09-15,Q3 2025,4,5,4,4,4,4.2,
SRV-03-EMP-01898,EMP-01898,Operations,Manager,2025-09-15,Q3 2025,3,3,2,2,3,2.6,Recent organizational changes have created confusion.
SRV-03-EMP-04038,EMP-04038,Sales,IC2,2025-09-15,Q3 2025,4,4,4,4,4,4.0,Good opportunities for learning and development here.
SRV-03-EMP-04141,EMP-04141,Engineering,Manager,2025-09-15,Q3 2025,4,4,4,5,4,4.2,
SRV-03-EMP-04010,EMP-04010,Operations,IC1,2025-09-15,Q3 2025,3,3,3,3,3,3.0,
SRV-03-EMP-00132,EMP-00132,Operations,IC1,2025-09-15,Q3 2025,4,3,3,5,3,3.6,Benefits are competitive but not exceptional.
SRV-03-EMP-01068,EMP-01068,Operations,IC2,2025-09-15,Q3 2025,4,4,4,4,4,4.0,The work-life balance has improved significantly this quarter.
SRV-03-EMP-03098,EMP-03098,Operations,Manager,2025-09-15,Q3 2025,4,4,3,4,4,3.8,Some processes could be streamlined.
SRV-03-EMP-02482,EMP-02482,Product,Senior,2025-09-15,Q3 2025,4,4,4,3,4,3.8,Training opportunities exist but are hard to find time for.
SRV-03-EMP-01859,EMP-01859,Sales,IC1,2025-09-15,Q3 2025,3,4,3,3,4,3.4,Would appreciate more clarity on career progression.
SRV-03-EMP-00804,EMP-00804,Engineering,IC2,2025-09-15,Q3 2025,4,4,4,5,5,4.4,Excellent mentorship opportunities within the department.
SRV-03-EMP-04256,EMP-04256,Engineering,IC1,2025-09-15,Q3 2025,4,4,3,3,4,3.6,
SRV-03-EMP-02140,EMP-02140,Marketing,IC1,2025-09-15,Q3 2025,3,4,3,3,4,3.4,Meetings take up too much time some weeks.
SRV-03-EMP-00162,EMP-00162,Product,IC1,2025-09-15,Q3 2025,4,4,3,4,4,3.8,Training opportunities exist but are hard to find time for.
SRV-03-EMP-02780,EMP-02780,Marketing,Senior,2025-09-15,Q3 2025,4,4,4,4,3,3.8,
SRV-03-EMP-02294,EMP-02294,Operations,Senior,2025-09-15,Q3 2025,2,3,3,3,3,2.8,Lack of transparency from leadership on company direction.
SRV-03-EMP-01318,EMP-01318,Engineering,IC1,2025-09-15,Q3 2025,4,4,4,4,4,4.0,
SRV-03-EMP-02699,EMP-02699,Product,IC2,2025-09-15,Q3 2025,4,5,4,4,4,4.2,I feel valued and my contributions are recognized.
SRV-03-EMP-04497,EMP-04497,HR,IC1,2025-09-15,Q3 2025,5,5,4,4,4,4.4,
SRV-03-EMP-01092,EMP-01092,Product,Manager,2025-09-15,Q3 2025,3,4,3,3,4,3.4,Benefits are competitive but not exceptional.
SRV-03-EMP-03765,EMP-03765,Engineering,IC1,2025-09-15,Q3 2025,4,4,4,4,4,4.0,The new tools and processes have made my job easier.
SRV-03-EMP-03819,EMP-03819,Product,IC1,2025-09-15,Q3 2025,5,5,4,5,5,4.8,I feel valued and my contributions are recognized.
SRV-03-EMP-01211,EMP-01211,Finance,Senior,2025-09-15,Q3 2025,4,4,4,4,4,4.0,The new tools and processes have made my job easier.
SRV-03-EMP-04454,EMP-04454,Operations,IC1,2025-09-15,Q3 2025,4,4,4,4,4,4.0,I feel empowered to make decisions in my role.
SRV-03-EMP-04726,EMP-04726,HR,IC2,2025-09-15,Q3 2025,4,5,5,5,5,4.8,I feel valued and my contributions are recognized.
SRV-03-EMP-04031,EMP-04031,Product,IC1,2025-09-15,Q3 2025,3,3,3,5,4,3.6,Things are okay. Nothing major to report.
SRV-03-EMP-04530,EMP-04530,Engineering,IC2,2025-09-15,Q3 2025,4,4,3,4,4,3.8,Benefits are competitive but not exceptional.
SRV-03-EMP-02722,EMP-02722,Marketing,IC2,2025-09-15,Q3 2025,3,4,4,4,4,3.8,
SRV-03-EMP-03477,EMP-03477,Sales,Senior,2025-09-15,Q3 2025,3,4,3,3,3,3.2,Would appreciate more clarity on career progression.
SRV-03-EMP-01517,EMP-01517,Engineering,Senior,2025-09-15,Q3 2025,5,5,4,4,4,4.4,
SRV-03-EMP-00936,EMP-00936,Sales,Senior,2025-09-15,Q3 2025,3,4,4,4,4,3.8,
SRV-03-EMP-03214,EMP-03214,Finance,IC1,2025-09-15,Q3 2025,4,4,3,4,3,3.6,
SRV-03-EMP-04078,EMP-04078,Marketing,IC1,2025-09-15,Q3 2025,4,4,4,4,4,4.0,
SRV-03-EMP-01443,EMP-01443,Product,Manager,2025-09-15,Q3 2025,4,5,4,5,4,4.4,I feel valued and my contributions are recognized.
SRV-03-EMP-00045,EMP-00045,Sales,Senior,2025-09-15,Q3 2025,4,4,3,3,3,3.4,
SRV-03-EMP-02069,EMP-02069,Customer Success,IC1,2025-09-15,Q3 2025,3,4,3,4,4,3.6,Meetings take up too much time some weeks.
SRV-03-EMP-00557,EMP-00557,Engineering,IC2,2025-09-15,Q3 2025,4,4,4,4,5,4.2,I feel valued and my contributions are recognized.
SRV-03-EMP-01871,EMP-01871,Engineering,Senior,2025-09-15,Q3 2025,2,4,3,2,3,2.8,Recent organizational changes have created confusion.
SRV-03-EMP-01091,EMP-01091,Engineering,Senior,2025-09-15,Q3 2025,4,4,5,4,4,4.2,Excellent mentorship opportunities within the department.
SRV-03-EMP-03857,EMP-03857,HR,IC2,2025-09-15,Q3 2025,4,5,4,4,4,4.2,Really enjoy working with my team. Great collaboration.
SRV-03-EMP-04479,EMP-04479,Engineering,IC2,2025-09-15,Q3 2025,4,4,3,4,5,4.0,Excellent mentorship opportunities within the department.
SRV-03-EMP-01244,EMP-01244,Sales,Senior,2025-09-15,Q3 2025,4,4,4,4,4,4.0,The work-life balance has improved significantly this quarter.
SRV-03-EMP-03953,EMP-03953,Sales,Manager,2025-09-15,Q3 2025,3,3,4,3,4,3.4,
SRV-03-EMP-00546,EMP-00546,Operations,IC2,2025-09-15,Q3 2025,4,4,5,4,5,4.4,Really enjoy working with my team. Great collaboration.
SRV-03-EMP-00468,EMP-00468,Finance,IC2,2025-09-15,Q3 2025,4,4,4,4,4,4.0,
SRV-03-EMP-00641,EMP-00641,Operations,IC2,2025-09-15,Q3 2025,4,4,4,3,3,3.6,Overall satisfied but see room for improvement.
SRV-03-EMP-03086,EMP-03086,Engineering,IC1,2025-09-15,Q3 2025,5,5,5,5,5,5.0,Company culture is supportive and inclusive.
SRV-03-EMP-00975,EMP-00975,Sales,Senior,2025-09-15,Q3 2025,4,4,4,4,4,4.0,The new tools and processes have made my job easier.
SRV-03-EMP-01361,EMP-01361,Sales,IC1,2025-09-15,Q3 2025,5,5,5,5,5,5.0,I feel valued and my contributions are recognized.
SRV-03-EMP-04997,EMP-04997,Engineering,IC1,2025-09-15,Q3 2025,4,4,4,4,4,4.0,
SRV-03-EMP-02377,EMP-02377,Engineering,IC1,2025-09-15,Q3 2025,4,5,5,5,5,4.8,Really enjoy working with my team. Great collaboration.
SRV-03-EMP-01496,EMP-01496,Marketing,Senior,2025-09-15,Q3 2025,3,4,3,4,3,3.4,Communication between teams could improve.
SRV-03-EMP-01437,EMP-01437,Product,IC2,2025-09-15,Q3 2025,4,5,4,4,4,4.2,
SRV-03-EMP-02221,EMP-02221,Sales,IC2,2025-09-15,Q3 2025,3,3,4,3,3,3.2,Meetings take up too much time some weeks.
SRV-03-EMP-01392,EMP-01392,Sales,Senior,2025-09-15,Q3 2025,4,4,4,4,4,4.0,Company culture is supportive and inclusive.
SRV-03-EMP-00247,EMP-00247,Engineering,IC2,2025-09-15,Q3 2025,4,4,4,4,3,3.8,Things are okay. Nothing major to report.
SRV-03-EMP-01101,EMP-01101,Customer Success,IC1,2025-09-15,Q3 2025,4,4,2,3,4,3.4,Some processes could be streamlined.
SRV-03-EMP-04850,EMP-04850,Finance,IC1,2025-09-15,Q3 2025,5,4,4,5,5,4.6,
SRV-03-EMP-03420,EMP-03420,Customer Success,IC1,2025-09-15,Q3 2025,3,4,2,3,4,3.2,
SRV-03-EMP-01313,EMP-01313,Marketing,Manager,2025-09-15,Q3 2025,3,3,4,3,3,3.2,Training opportunities exist but are hard to find time for.
SRV-03-EMP-00684,EMP-00684,Engineering,IC1,2025-09-15,Q3 2025,5,4,5,4,5,4.6,
SRV-03-EMP-01590,EMP-01590,Operations,IC1,2025-09-15,Q3 2025,5,5,5,5,5,5.0,I feel empowered to make decisions in my role.
SRV-03-EMP-02899,EMP-02899,Engineering,IC2,2025-09-15,Q3 2025,4,5,4,4,4,4.2,Good opportunities for learning and development here.
SRV-03-EMP-03780,EMP-03780,Engineering,Manager,2025-09-15,Q3 2025,4,4,4,5,4,4.2,Strong alignment between team goals and company mission.
SRV-03-EMP-00896,EMP-00896,Sales,IC1,2025-09-15,Q3 2025,3,4,3,3,3,3.2,
SRV-03-EMP-00885,EMP-00885,HR,IC2,2025-09-15,Q3 2025,4,5,5,4,5,4.6,The new tools and processes have made my job easier.
SRV-03-EMP-02317,EMP-02317,Engineering,IC2,2025-09-15,Q3 2025,4,5,5,4,4,4.4,Strong alignment between team goals and company mission.
SRV-03-EMP-01154,EMP-01154,Product,IC1,2025-09-15,Q3 2025,4,3,3,3,4,3.4,Communication between teams could improve.
SRV-03-EMP-01671,EMP-01671,Operations,Manager,2025-09-15,Q3 2025,4,4,4,3,4,3.8,
SRV-03-EMP-04029,EMP-04029,Finance,IC2,2025-09-15,Q3 2025,3,4,4,2,3,3.2,Training opportunities exist but are hard to find time for.
SRV-03-EMP-02988,EMP-02988,Marketing,IC2,2025-09-15,Q3 2025,4,4,3,3,4,3.6,Training opportunities exist but are hard to find time for.
SRV-03-EMP-04953,EMP-04953,Engineering,Senior,2025-09-15,Q3 2025,4,4,4,4,4,4.0,My manager supports my growth and gives clear feedback.
SRV-03-EMP-01655,EMP-01655,Finance,IC1,2025-09-15,Q3 2025,3,3,3,3,4,3.2,
SRV-03-EMP-03903,EMP-03903,Engineering,IC2,2025-09-15,Q3 2025,4,4,5,5,4,4.4,The new tools and processes have made my job easier.
